Date,Open,High,Low,Close,Volume,Market Cap
Oct-12-2021,49511.1418914813,50974.16608943431,48033.04622179355,50683.77053149488,76965210872.62871,933353014181.4464
Oct-11-2021,50720.54763901399,50859.69888503171,48048.905980610114,49515.813938463994,93878559911.69609,942736752673.1316
Oct-10-2021,48331.785157589286,51018.59292918748,48210.93431335471,50720.54763901399,89343658697.90274,943633108378.2979
Oct-09-2021,48535.24455094449,49671.430515447886,47953.24707685034,48326.174010936,75276070608.35237,918095284347.1365
Oct-08-2021,47683.435011434376,48941.617694221306,47540.1453242801,48690.76680406081,68286715197.24335,911004749710.0508
Oct-07-2021,47523.93598256719,49436.24658118251,47447.69333272068,47622.22782845974,73492402403.35771,906243484346.209
Oct-06-2021,48879.63575669231,48879.63575669231,47292.41693370913,47548.18355345054,78469820193.37408,904539401607.2626
Oct-05-2021,45507.77522120966,49092.499924487725,44550.497073470404,48941.07959409332,68217194276.65006,880418318494.6818
Oct-04-2021,43540.475277376216,45759.84291660035,43357.74161122966,45547.53248109571,60615368843.30067,833013199330.9491
Oct-03-2021,42579.896366097724,43674.851893904546,41535.73091810145,43454.80623429321,53671498677.085045,801173479638.3062
Oct-02-2021,42127.22638100593,43442.998833444326,41723.71006882559,42542.340210448936,42032142797.05499,798790227880.8226
Oct-01-2021,42545.36513086574,42634.05930672737,41944.72516871803,42159.16525577993,53561287262.82474,795778605000.7081
Sep-30-2021,38675.11882337539,42757.85296807171,38302.50039048317,42485.98789612778,55723139276.22002,766099165228.229
Sep-29-2021,36703.60960204158,38908.923137010956,36641.8589917817,38701.529589816106,47871552562.944016,719762251156.5038
Sep-28-2021,36233.514274403635,37612.346820114595,36143.07787741368,36709.83558898484,44540878182.24335,695837181721.8608
Sep-27-2021,37211.92574782552,37759.93756163425,36149.31349608899,36149.31349608899,45728721984.975914,697612429856.4629
Sep-26-2021,38177.85505745461,39090.613248219146,37344.62505169324,37359.023220772724,45093684763.09248,723726561434.0675
Sep-25-2021,37705.45929310687,38650.653809040756,36031.44787023848,38182.187746316085,41161907774.11579,711272485684.4451
Sep-24-2021,37823.23041223813,37964.994077957424,36854.61871139639,37748.38190534247,59111264948.62488,708112485021.9568
Sep-23-2021,39643.34597534984,39793.09325283916,36164.88968574045,37774.09373354212,60753558494.16179,717051755085.0137
Sep-22-2021,38470.40858104849,39682.82361736045,38104.50526475776,39626.38423011534,59328966872.73272,732940225768.2527
Sep-21-2021,35981.13673878389,38817.14165538547,35981.13673878389,38509.231420254364,89702738676.28389,707737939738.0854
Sep-20-2021,37848.53465126061,38460.77967545482,35231.355241815276,35821.59063194766,75587286852.02794,706014562350.9128
Sep-19-2021,41740.31144956684,41740.31144956684,37616.24894104636,37966.70610669485,64087497489.46597,742298064197.9768
Sep-18-2021,42688.95682156378,42724.21488129112,41504.80199279653,41709.37777243664,45376752397.52564,793628211783.5226
Sep-17-2021,41779.72979898841,43076.405525963266,41615.85365422613,42601.21925356728,46164157196.221924,801936622308.3739
Sep-16-2021,42204.769297926265,42528.2185765532,41418.119585464396,41705.88737412476,47134813838.74694,791017279590.6317
Sep-15-2021,42547.52252411468,42808.98322488063,41556.281568222716,42252.59738653113,52162761396.56777,796218341152.8835
Sep-14-2021,41591.83971384036,42774.32507184036,41336.27968341841,42497.119581929815,60725248252.05173,790804542215.415
Sep-13-2021,39704.317717489976,41684.78142153762,39619.98406887581,41542.72989795666,68481070842.63773,765242967818.9379
Sep-12-2021,40698.4115594923,40868.57839374063,38340.68451098702,39755.21387003734,57557107132.74432,744593194336.4977
Sep-11-2021,39884.77205489911,40985.04541047488,39551.7400517234,40698.92928718114,42580340307.84626,758535131075.4587
Sep-10-2021,39633.394363757834,40568.162942918614,39594.70758414953,39848.906312407446,48912990487.11361,754123530197.8875
Sep-09-2021,40980.33765848176,41551.601627204334,39090.95863126903,39616.53609336949,49106242113.47327,763306012180.2516
Sep-08-2021,40693.07867269431,41720.81547754907,40328.649861837686,40930.401104202974,59998825576.69628,771430014079.6794
Sep-07-2021,41335.42577557535,41781.27768018409,39336.76829763997,40623.77067287811,94542273095.04764,769231010807.5011
Sep-06-2021,46540.37180253006,46719.808319695745,38662.32614281827,41427.04899635585,72679187558.59059,830261321499.0046
Sep-05-2021,45726.187972529246,46574.439062063706,45054.733245204465,46514.41251736363,52418081151.48073,860252893093.2188
Sep-04-2021,44106.92483498157,45801.93076463582,43729.992683418226,45683.328708923764,47590699290.05986,836313445807.3197
Sep-03-2021,44183.609564690996,44646.8691568965,43754.55139103419,44159.36829534794,58958484063.95078,831723487489.7333
Sep-02-2021,43554.77778091963,45065.885377086735,42842.46047455279,44171.33222593488,66514877540.71224,829004575259.5355
Sep-01-2021,43148.3699398061,44461.10733372414,43045.41467699235,43580.104199435176,60774586853.01305,824791519817.073
Aug-31-2021,41647.57757520704,43236.766883807744,41132.81168815103,43072.957454253694,53671368026.419815,791906234276.3198
Aug-30-2021,41507.9351333774,42477.96088373387,41284.93941728905,41730.38007344859,50318035043.402695,785732970226.4034
Aug-29-2021,43089.55549114765,43141.616226047416,41507.44382667832,41549.592374495885,42573540604.849014,798524109851.6974
Aug-28-2021,43192.51093069041,43784.44545965454,42416.74321979083,43189.715342553885,42617744377.0396,807876419760.7316
Aug-27-2021,43335.879969178466,43524.56135855139,42842.17488044282,43178.458233628706,47268782380.305046,811803501992.5038
Aug-26-2021,41388.93181440625,43365.606145221784,40965.77165195693,43303.86921698437,50700276160.70717,792556077408.5858
Aug-25-2021,43287.22098904634,43588.4370614911,41064.49902622306,41646.74208872504,56379655716.63049,786432170148.1428
Aug-24-2021,42133.03224597854,43438.57207726124,41678.90924610932,43245.563041011745,53153017871.23209,801385075238.3757
Aug-23-2021,43775.88011056169,44030.304125795,42179.944966580544,42179.944966580544,57510318189.61651,812111113107.0005
Aug-22-2021,43545.989748505395,44575.2990155937,43382.5626457762,43728.41979506503,56047167114.57658,828043722362.5962
Aug-21-2021,43162.12916194313,43697.549450093626,42619.39981900079,43496.501752837925,47987059347.910774,811409481984.2028
Aug-20-2021,43570.29510905068,43903.989834546286,42719.462726080616,43298.9868124799,59144835539.08198,813799170463.8269
Aug-19-2021,41313.24433848558,43555.42701526296,41239.27643601173,43537.73796374095,57281224730.59624,793041007416.8285
Aug-18-2021,39545.332939816704,41449.319285561,38860.67363371214,41236.95147727796,50381314026.66881,750621420095.2625
Aug-17-2021,39482.60544537483,40552.84003548719,39183.240432774044,39636.8151308325,66108838872.21746,749239642663.5845
Aug-16-2021,40596.95743304621,41557.47604506022,39383.67500945501,39383.67500945501,67348386728.29757,763027520452.9716
Aug-15-2021,41581.04802081162,42386.87088884098,40355.615555552715,40565.27000660967,58781589231.0222,778704294584.1941
Aug-14-2021,41581.67390666587,41814.126127973024,40302.1431045635,41582.12412386585,53361926085.636604,770403489112.1248
Aug-13-2021,42233.36742522331,42489.00474102124,40781.42858600846,41578.605272180386,56329769115.699005,781607196233.7152
Aug-12-2021,39233.8277917001,42238.21316012941,39109.48743279879,42238.21316012941,58925509914.69487,766491791604.8593
Aug-11-2021,40254.256165192164,40828.190936838546,38782.80930230915,39264.1855972911,71244375380.31105,745495138079.904
Aug-10-2021,40283.606643020816,41265.16193680878,40104.07322254044,40356.225633485206,58254268809.565056,764630092300.7241
Aug-09-2021,40918.13242241207,41098.96834726462,39452.933966965815,40244.660719383755,63873099873.5013,756519444313.3958
Aug-08-2021,38697.6887854544,41030.98866858993,37887.094331391185,40882.261597713084,65552925092.41947,744660257616.2633
Aug-07-2021,39409.02696531516,39995.6429966421,38290.69385625049,38686.19534499114,66925027540.27361,735326625005.7494
Aug-06-2021,37798.32419121815,39468.69204153843,37722.92286034659,39468.69204153843,65778670881.73228,722228435127.7429
Aug-05-2021,36108.74075989865,37994.43480289412,35310.492517421015,37813.63915359655,62219207203.00394,685930046067.4628
Aug-04-2021,35116.08122428017,36483.021642236825,33103.55269239994,36096.86074726009,52172990026.591835,654026206310.854
Aug-03-2021,33756.03087809585,35292.82767651719,33239.24868955425,35144.75141160872,49262489204.01639,642280639705.4767
Aug-02-2021,34619.63993279548,35037.597412796495,33416.94089120915,33803.88909900007,51835482083.40746,638068979799.1888
Aug-01-2021,35274.19223710262,35671.17266779538,34249.87363874466,34597.36735119997,58601163806.99463,656875884761.3949
Jul-31-2021,36744.22693043826,37533.688339700726,35042.93316203774,35452.46229151107,51699598102.480064,687946252002.7416
Jul-30-2021,37359.33252980536,37359.33252980536,36355.70605014156,36848.88319773475,64697270246.56842,690382061065.1271
Jul-29-2021,35337.384551762174,37196.84786104857,33906.59688072219,37196.84786104857,51389633860.65348,657006181688.9043
Jul-28-2021,35360.262124495,35824.78553932398,34762.29882203102,35340.08850589745,62796306762.32028,660857632912.9838
Jul-27-2021,34864.21025099057,36067.16940184293,34407.23316567639,35345.779180613536,76256972063.06792,660958845335.8313
Jul-26-2021,32953.5662150651,34642.68925028012,32219.495686044418,34625.29027742923,77810976745.20898,624637137532.9147
Jul-25-2021,31228.08118224651,35785.85026275792,31212.025350011845,32881.69051919454,74277268016.91176,634917886467.9492
Jul-24-2021,30261.166328396157,31143.542851487535,29955.30122425152,31128.476701812182,35728934863.899506,569732001185.6711
Jul-23-2021,29670.517776879806,30471.831160155383,29542.395799773734,30231.06436824674,42676612253.76247,561245446503.4044
Jul-22-2021,28536.38320508697,29607.497035602002,28343.68059561758,29607.497035602002,38612275372.102974,538413653287.82513
Jul-21-2021,28391.156125958318,28708.844227499747,28041.868874130058,28575.80261488271,48239583497.593155,532632365272.8074
Jul-20-2021,26333.941870287967,28953.566707043894,26104.238315560287,28402.95278860734,44419423232.4631,516996457145.40326
Jul-19-2021,27228.323301015487,27343.771538850346,25939.146893633868,26297.21757817609,41609027325.05692,494550359674.5342
Jul-18-2021,28074.926038901598,28172.99562154268,26998.6550920935,27262.175746415054,32348815521.992752,516886369622.98517
Jul-17-2021,27846.309367698886,28605.59912907935,27666.902894468032,28111.402910373643,31308724238.700443,526494409554.3889
Jul-16-2021,27730.808111155493,28176.942870574265,27576.638543187277,27896.82736048127,35329872825.00567,522936077888.1129
Jul-15-2021,28056.4225096229,28437.287026487083,27490.388119233652,27733.688794319223,47736961566.14909,526190051664.6887
Jul-14-2021,29005.28579467308,29285.237117337478,27575.480968050928,27959.810975661683,49271580006.998474,532058789881.5141
Jul-13-2021,28909.594447039337,29200.96388012117,28027.262219928674,28962.476566017103,41838931387.90019,538268097008.45856
Jul-12-2021,29292.823814253596,29412.819732400483,28517.58807291133,28778.177247404914,48084491537.62503,544345311041.653
Jul-11-2021,30242.527592767685,30539.79230804577,28901.65056774866,29354.11902386596,52811092010.237724,558411119612.9891
Jul-10-2021,29612.28879897443,30516.09294533065,29447.403673843044,30264.646452323857,49308990259.570366,559932014233.922
Jul-09-2021,29879.130307612093,30234.37439718213,29283.72608414423,29645.24945932395,58340650288.99124,558460190517.831
Jul-08-2021,29069.10662915253,30077.0076673408,28560.612754887446,29925.69991930373,67968820701.33148,549539103837.9131
Jul-07-2021,29927.90594402038,29927.90594402038,28359.92810663123,29017.1040766383,58538607235.44353,545007328981.44165
Jul-06-2021,30238.966072745025,30888.36380730881,29921.46816186413,29926.821037318812,51211980022.55063,572412915074.5986
Jul-05-2021,29771.034545168088,30968.254164619557,29733.475991149142,30138.31377589449,53918253207.14096,565776785235.1869
Jul-04-2021,31199.917534877844,31199.917534877844,29271.275524089935,29926.007752870613,44727469439.03458,564825769245.852
Jul-03-2021,30639.90027839587,31740.86929474514,30397.418230159725,31203.619714650697,34289987376.834595,584338847913.3195
Jul-02-2021,29870.637671790188,30825.801731237567,29515.78013495029,30660.987004098453,35569775862.260315,568083909086.3734
Jul-01-2021,29606.468635899324,29921.673694591034,28967.3454180805,29907.859747090864,47627155726.94344,551304661394.3307
Jun-30-2021,30944.99206565613,30944.99206565613,29045.19798563989,29715.81088580124,49446293095.13036,558566408917.0703
Jun-29-2021,31685.643240277008,31883.356922771338,30167.662829290362,30980.97774131042,50783462954.59679,578426392507.8212
Jun-28-2021,30461.1125445799,32226.536758936065,30279.65601461903,31670.183399204136,51944175079.557526,588668948113.1803
Jun-27-2021,30593.562114951634,31019.09813654589,30035.054202793028,30431.961091337103,49871846049.99919,570854120876.3091
Jun-26-2021,28519.620456738507,30555.591883189183,28367.28887066617,30555.591883189183,53470132462.240105,547178990668.16675
Jun-25-2021,27980.436796193288,28823.006887372525,26680.377967078875,28151.679455957365,60466851662.98583,521297683197.0759
Jun-24-2021,30629.64220716415,31317.842451574157,27707.0822390861,28019.06988214978,53680086073.71054,552852276458.9998
Jun-23-2021,29701.380960628307,31083.750561082335,28562.954414514403,30556.759334831135,53475838826.43042,557911456591.7516
Jun-22-2021,28692.700030750853,30680.83974565158,28072.752271851663,29731.257002887756,85418607548.56268,558755471195.8717
Jun-21-2021,28006.25797489741,29409.716010342636,25537.318101647474,28600.91580982543,85794035804.51297,529796090957.20325
Jun-20-2021,31526.098784583974,31526.098784583974,27656.104750829745,27928.832987533537,69463115575.28778,549302271159.54144
Jun-19-2021,31412.418395371118,31728.66615533068,29564.18358410682,31500.63901988812,48771342462.762215,580694220238.1802
Jun-18-2021,31570.131380359755,32070.053619587237,30801.872620785456,31489.03042920412,55516541552.72554,591848350746.9269
Jun-17-2021,33601.53436142501,33691.94009592852,31122.757200691565,31437.858539016474,54411214429.25754,612455131189.7202
Jun-16-2021,33879.38889930968,34923.88280744666,33170.015092659036,33651.04499874523,61007630845.94225,639200163637.4854
Jun-15-2021,35487.1977491791,35733.29444577257,33744.64618352086,33834.81077377051,56621519973.342125,652663272098.8354
Jun-14-2021,35812.11406798413,36465.64049649722,35042.48587504888,35526.51995800919,63654427193.334885,665610027988.8367
Jun-13-2021,34556.30410117384,36158.78573019133,34272.45960858055,35787.60175173813,67694532259.92049,656519005281.2397
Jun-12-2021,31375.38482745945,34777.44762582046,30788.202630434862,34453.32409629611,50643565414.67896,602061488845.302
Jun-11-2021,32984.8825989064,32984.8825989064,30706.630692238326,31403.246158794573,56455809695.04032,591132861807.9749
Jun-10-2021,32382.819817686337,33195.00457728184,31865.71951689353,32871.90856746984,57743105936.48517,612208741884.8107
Jun-09-2021,32998.21323483494,33801.892060978586,31669.859571113993,32580.049413436358,70033326151.18057,612114401017.3735
Jun-08-2021,29516.95245048061,33141.98221531822,28658.034631820417,32999.767532016755,64137180961.49232,576599068947.1075
Jun-07-2021,29660.591900862088,30043.895438947973,27588.364514224922,29486.4767483665,59484155076.3362,543814745256.26624
Jun-06-2021,31658.796333933038,32503.039739289343,29646.298128016886,29646.298128016886,45839827393.07796,593791929901.4539
Jun-05-2021,31380.33324025605,32160.370909315483,31193.071161710595,31617.715671269874,48178816683.72635,594764960275.7047
Jun-04-2021,32560.432491278425,33475.565892917184,30857.62179280996,31378.468749005904,53892956594.172424,605343770191.8141
Jun-03-2021,34632.226891795886,34632.226891795886,31616.45205871646,32613.698620453208,59527387304.80771,613584840855.9681
Jun-02-2021,33201.83515423143,34841.359187612004,32923.33671474875,34597.10199739148,52004756609.17475,637404848153.5984
Jun-01-2021,32411.582467066553,33762.85011725241,31842.930308674924,33244.87750911039,57525179772.30233,616705642035.9785
May-31-2021,32934.76971485963,33393.158847142564,31584.914076406647,32347.058698779514,59914016554.620674,605167204754.7723
May-30-2021,31488.42955050739,33129.27905160135,30233.431077061978,32963.27755355541,74531610222.85925,597686679212.4108
May-29-2021,30552.773055185407,32085.323007645304,29627.472880930585,31473.811924154106,66048452299.760025,586631139183.2118
May-28-2021,31515.089124449052,32828.88177364868,29745.479593842956,30506.443540377288,69800495460.224,582826649404.0869
May-27-2021,33979.18320027868,34250.13975512525,30734.03518321499,31520.24077562836,62613818069.76851,605163260086.9269
May-26-2021,34663.78818179478,35566.68762447897,32878.74798087085,34002.393162491455,63258337708.75135,641121818268.5254
May-25-2021,33860.346247312504,35972.83569539197,33537.36786663329,34625.4242858655,66339669164.829666,648564213843.6654
May-24-2021,34193.15121915122,35097.407050914255,32292.735954659085,33725.013321494705,77754584532.43979,628806469381.4286
May-23-2021,30745.786185331603,35054.23813883126,30486.33860556039,34125.842644262215,96250264322.70752,610891682439.9949
May-22-2021,33136.49843241352,33753.61852685752,27642.82389087065,30781.497745337052,76305220928.95848,579069739831.681
May-21-2021,32891.407383668986,34202.93440878839,31334.695281690118,33185.29331716852,100725990696.1985,619477227794.9763
May-20-2021,35770.158596630135,37133.967672726125,29699.640179698083,32909.54540397461,98565946339.56873,645834999083.6747
May-19-2021,32571.365050454373,37402.02142662741,31089.94463224368,35690.23122095401,167271220744.28238,657682011564.7421
May-18-2021,37867.69761921699,38438.46630422224,27834.82496498645,32672.438697449626,128374187298.528,645761659904.0425
May-17-2021,38467.11695821154,40380.594799218154,37440.43777037686,38014.214576711005,86047898881.7848,729982627614.548
May-16-2021,41008.8134766488,41008.8134766488,37369.13562083583,38518.906623796036,100684563604.64082,732088700044.6758
May-15-2021,41328.58698072594,43913.710761469716,38916.75893555135,40996.76055690852,76128280141.74295,788601315957.666
May-14-2021,44060.39784483987,44683.864994233336,41332.17458000347,41342.76064880761,71061745501.36604,807206238696.6713
May-13-2021,43918.94262975976,45405.79972122498,43210.39483792623,44080.567229489716,92467853588.24155,828751856443.2107
May-12-2021,43984.380703021896,45329.3433809677,41721.73071103214,43877.94831195767,129907140797.23463,823468601373.694
May-11-2021,50083.10802069851,51150.50536623734,44608.55799870016,44608.55799870016,80884163477.9667,923755066206.4489
May-10-2021,49311.84333699222,50216.542038243286,48202.77659007879,50121.97293300822,96905680232.1669,922529232796.9233
May-09-2021,51441.794224906254,52530.82198276097,48246.11103243685,49282.905397619994,86243569529.27596,953725117304.4446
May-08-2021,51931.836458630394,52234.87900355138,49773.67607695401,51401.3972346343,90744008504.5229,957686166356.2621
May-07-2021,50665.39362856507,52515.83124387281,50375.01016191914,51879.841960732585,85286288592.18192,966209262246.0474
May-06-2021,49826.70835115352,51737.59232935841,48959.984011498884,50667.81481625484,85310531732.37796,938362095477.7433
May-05-2021,50743.29578430576,51521.47870561893,48953.9735183489,49912.24520092324,86251368762.1126,940593371748.8969
May-04-2021,47039.72651094837,51119.65427412087,47039.72651094837,50666.76327853556,92409835583.46878,922881936402.9093
May-03-2021,50509.63468363737,50509.63468363737,47098.62601317162,47124.254330516866,92190265224.93024,913217012451.9031
May-02-2021,49984.65108387914,52043.06709694295,49971.92659383075,50554.583326521904,70565025323.4594,956880386424.6332
May-01-2021,51069.796243147335,51121.85816173445,49615.82493107303,49982.29175134933,62005662871.53752,938753488308.0892
Apr-30-2021,50995.614747185595,51634.577249044785,50460.682811595376,51068.962201411894,74301425547.29478,953975588667.2715
Apr-29-2021,47318.154666176546,51087.89539048544,46921.02686634691,51038.14778365187,72026223903.98466,912541414204.6445
Apr-28-2021,48431.66942910692,48740.1007058098,46294.92535563713,47372.59521675993,69125826973.1233,889742621291.1918
Apr-27-2021,48606.77755409057,49624.89727096095,47608.724109815885,48394.18641059721,70674573963.48111,904232017156.3405
Apr-26-2021,47710.71202276359,48947.353992004784,47102.721980496186,48533.33878285658,77796537998.25093,900746575779.179
Apr-25-2021,43338.88252878474,47919.4587306738,43137.78309121339,47676.54926575274,86278654703.52916,873540479678.3087
Apr-24-2021,44243.393758057966,44598.78092316176,41707.87987957066,43287.72690992121,65341626046.5335,819170059064.5122
Apr-23-2021,45140.21549324365,45140.21549324365,43094.77144414214,44189.07527418361,104865361058.33226,826164263972.7137
Apr-22-2021,45719.93207615078,45993.33576560872,42177.44301372478,45083.61152115712,152579269850.38165,823280299349.1366
Apr-21-2021,47600.717873313566,48893.34755436716,44705.286334776036,45811.41580974149,112556775264.06546,888247167136.6079
Apr-20-2021,49885.17915021614,50116.716515275584,47464.795577532794,47619.04467356382,101302998304.00916,915194438497.9604
Apr-19-2021,49178.255857799406,50353.422711094,47264.641116361934,49805.43901257958,108620341899.29654,915853362975.9214
Apr-18-2021,49646.29492992518,50742.70848367466,48011.886441547766,49177.71947740962,123276631773.06358,929970546528.5488
Apr-17-2021,53043.79522054016,53261.392836819025,46452.73018841701,49516.93657686564,164192223744.55353,923985437994.3541
Apr-16-2021,54205.4164622551,55157.60629091808,52813.013618738936,53087.87144023555,141162161054.1978,1011544008919.5015
Apr-15-2021,55852.63803420767,56105.7758581078,53154.476622588976,54348.39001944285,146340607740.19574,1018300188722.1118
Apr-14-2021,55669.62861556312,56225.306536499855,54865.96870482365,55831.47473305081,149546473126.90103,1038139800728.3658
Apr-13-2021,56151.33660164217,57274.43356027609,54370.084723896245,55341.790355599136,153651829965.3982,1047063827062.4658
Apr-12-2021,52902.305960363214,56306.49585216971,52902.305960363214,56136.63274647515,139995934059.2968,1026275273795.5182
Apr-11-2021,53025.59479662643,53986.3076805402,52653.01555234714,52966.15815834214,89229961703.48235,992345017449.6727
